Bug_id,creationdate,resolutiondate
1333568,2017-01-24 21:37:42 +0000,2017-02-20 14:41:09 +0000
1333752,2017-01-25 13:27:09 +0000,2017-01-26 04:46:57 +0000
1333858,2017-01-25 18:56:46 +0000,2017-04-05 12:56:21 +0000
1333887,2017-01-25 20:22:31 +0000,2017-02-16 12:20:54 +0000
1334246,2017-01-26 21:10:43 +0000,2017-02-16 17:32:32 +0000
1334290,2017-01-26 22:54:02 +0000,2017-02-17 13:03:23 +0000
1334776,2017-01-28 10:36:17 +0000,2017-04-27 20:08:15 +0000
1334776,2017-01-28 10:36:17 +0000,2017-04-27 20:08:15 +0000
1334876,2017-01-29 10:42:28 +0000,2017-02-08 02:42:06 +0000
1334933,2017-01-29 23:34:34 +0000,2017-02-05 21:00:45 +0000
1334933,2017-01-29 23:34:34 +0000,2017-02-05 21:00:45 +0000
1335450,2017-01-31 16:17:21 +0000,2017-02-16 12:20:15 +0000
1336467,2017-02-03 15:32:30 +0000,2017-02-16 17:32:02 +0000
1336510,2017-02-03 18:09:43 +0000,2017-02-25 00:50:09 +0000
1336510,2017-02-03 18:09:43 +0000,2017-02-25 00:50:09 +0000
1336510,2017-02-03 18:09:43 +0000,2017-02-25 00:50:09 +0000
1336510,2017-02-03 18:09:43 +0000,2017-02-25 00:50:09 +0000
1336510,2017-02-03 18:09:43 +0000,2017-02-25 00:50:09 +0000
1336510,2017-02-03 18:09:43 +0000,2017-02-25 00:50:09 +0000
1336510,2017-02-03 18:09:43 +0000,2017-02-25 00:50:09 +0000
1336510,2017-02-03 18:09:43 +0000,2017-02-25 00:50:09 +0000
1336510,2017-02-03 18:09:43 +0000,2017-02-25 00:50:09 +0000
1336622,2017-02-03 22:55:13 +0000,2017-02-10 23:29:20 +0000
1336699,2017-02-04 07:55:32 +0000,2017-02-10 01:04:53 +0000
1336828,2017-02-05 21:23:34 +0000,2017-03-23 13:53:40 +0000
1336830,2017-02-05 21:36:29 +0000,2017-03-23 13:52:35 +0000
1336832,2017-02-05 21:41:45 +0000,2017-03-23 13:54:57 +0000
1336979,2017-02-06 14:30:27 +0000,2017-04-20 22:39:21 +0000
1337304,2017-02-07 09:24:23 +0000,2017-02-09 00:14:07 +0000
1338383,2017-02-10 01:09:29 +0000,2017-02-14 21:21:52 +0000
1338867,2017-02-12 07:14:29 +0000,2017-04-10 23:35:39 +0000
1338876,2017-02-12 10:10:45 +0000,2017-02-16 12:23:04 +0000
1339116,2017-02-13 17:12:38 +0000,2017-02-14 21:22:17 +0000
1339259,2017-02-13 23:03:05 +0000,2017-10-02 23:04:18 +0000
1339566,2017-02-14 20:11:10 +0000,2017-02-16 00:23:24 +0000
1339591,2017-02-14 21:22:42 +0000,2017-02-16 17:31:12 +0000
1339722,2017-02-15 08:26:22 +0000,2017-03-08 16:06:39 +0000
1340127,2017-02-16 13:03:48 +0000,2017-03-02 01:25:14 +0000
1340138,2017-02-16 14:03:45 +0000,2017-03-01 14:40:11 +0000
1340482,2017-02-17 10:56:39 +0000,2017-03-21 01:25:55 +0000
1341096,2017-02-20 18:43:41 +0000,2017-03-21 23:18:59 +0000
1341191,2017-02-21 04:40:25 +0000,2017-03-21 01:24:44 +0000
1341191,2017-02-21 04:40:25 +0000,2017-03-21 01:24:44 +0000
1341905,2017-02-22 22:57:38 +0000,2017-02-24 13:50:35 +0000
1342101,2017-02-23 15:58:04 +0000,2017-03-21 01:26:45 +0000
1342181,2017-02-23 19:16:03 +0000,2017-03-06 10:12:43 +0000
1342552,2017-02-24 21:44:33 +0000,2017-05-03 20:49:51 +0000
1342567,2017-02-24 22:32:18 +0000,2017-05-31 00:43:38 +0000
1342567,2017-02-24 22:32:18 +0000,2017-05-31 00:43:38 +0000
1342661,2017-02-25 14:00:13 +0000,2017-03-08 16:07:09 +0000
1342742,2017-02-26 08:19:04 +0000,2017-04-29 21:18:32 +0000
1342742,2017-02-26 08:19:04 +0000,2017-04-29 21:18:32 +0000
1342823,2017-02-27 00:42:16 +0000,2017-03-28 00:18:12 +0000
1342823,2017-02-27 00:42:16 +0000,2017-03-28 00:18:12 +0000
1343069,2017-02-27 22:31:47 +0000,2017-03-02 14:59:43 +0000
1343261,2017-02-28 16:53:27 +0000,2017-03-08 00:43:45 +0000
1343453,2017-03-01 06:23:29 +0000,2017-03-07 16:08:25 +0000
1343505,2017-03-01 12:07:45 +0000,2017-03-21 01:25:36 +0000
1343513,2017-03-01 12:52:41 +0000,2017-03-03 12:09:46 +0000
1343552,2017-03-01 15:56:49 +0000,2017-03-10 00:36:35 +0000
1343552,2017-03-01 15:56:49 +0000,2017-03-10 00:36:35 +0000
1343642,2017-03-01 20:47:07 +0000,2017-04-07 20:24:13 +0000
1343795,2017-03-02 08:44:55 +0000,2017-03-21 13:01:13 +0000
1344034,2017-03-02 22:10:33 +0000,2017-06-11 08:48:43 +0000
1344081,2017-03-03 01:17:38 +0000,2017-03-14 13:39:55 +0000
1344305,2017-03-03 18:37:57 +0000,2017-03-15 12:19:29 +0000
1344305,2017-03-03 18:37:57 +0000,2017-03-15 12:19:29 +0000
1344415,2017-03-04 01:08:59 +0000,2017-03-16 20:56:27 +0000
1344461,2017-03-04 09:57:33 +0000,2017-03-21 01:26:29 +0000
1344467,2017-03-04 11:01:43 +0000,2017-04-03 08:09:00 +0000
1344517,2017-03-04 22:48:47 +0000,2017-03-07 16:15:14 +0000
1344686,2017-03-06 12:03:41 +0000,2017-03-08 00:44:05 +0000
1346012,2017-03-09 21:45:00 +0000,2017-04-14 00:31:01 +0000
1346140,2017-03-10 08:40:31 +0000,2017-03-23 00:16:35 +0000
1346419,2017-03-10 22:42:32 +0000,2017-04-01 00:51:08 +0000
1346590,2017-03-11 21:37:56 +0000,2017-06-28 11:34:43 +0000
1346648,2017-03-12 19:15:15 +0000,2017-03-21 01:25:18 +0000
1346654,2017-03-12 21:13:08 +0000,2017-03-23 00:15:42 +0000
1347075,2017-03-14 08:36:50 +0000,2017-03-29 22:47:07 +0000
1347262,2017-03-14 19:15:45 +0000,2017-03-23 00:16:50 +0000
1347617,2017-03-15 16:14:07 +0000,2017-04-07 20:23:50 +0000
1347748,2017-03-15 23:10:57 +0000,2017-03-29 22:46:51 +0000
1347979,2017-03-16 16:12:20 +0000,2017-03-20 11:39:25 +0000
1348168,2017-03-17 00:52:45 +0000,2017-03-17 18:10:25 +0000
1348424,2017-03-17 22:49:08 +0000,2017-04-15 18:38:04 +0000
1348424,2017-03-17 22:49:08 +0000,2017-04-15 18:38:04 +0000
1348645,2017-03-19 11:18:46 +0000,2017-04-29 21:20:19 +0000
1348645,2017-03-19 11:18:46 +0000,2017-04-29 21:20:19 +0000
1348894,2017-03-20 16:23:59 +0000,2017-03-30 11:56:40 +0000
1348941,2017-03-20 18:54:55 +0000,2017-04-01 00:50:53 +0000
1349266,2017-03-21 17:09:00 +0000,2017-05-25 20:45:56 +0000
1349276,2017-03-21 17:52:03 +0000,2017-03-28 00:16:50 +0000
1349310,2017-03-21 19:14:52 +0000,2017-05-09 21:53:48 +0000
1349340,2017-03-21 20:34:35 +0000,2017-03-28 00:17:09 +0000
1349421,2017-03-22 02:45:05 +0000,2017-03-31 12:51:04 +0000
1349421,2017-03-22 02:45:05 +0000,2017-03-31 12:51:04 +0000
1349595,2017-03-22 15:43:01 +0000,2017-05-03 20:49:14 +0000
1349604,2017-03-22 16:02:29 +0000,2017-05-03 20:47:24 +0000
1349946,2017-03-23 15:04:03 +0000,2017-03-26 01:49:34 +0000
1350460,2017-03-24 22:39:01 +0000,2017-04-12 21:46:16 +0000
1350683,2017-03-26 11:14:29 +0000,2017-03-29 22:47:24 +0000
1350844,2017-03-27 09:28:19 +0000,2017-03-31 12:52:21 +0000
1352073,2017-03-30 14:26:21 +0000,2017-03-31 12:51:49 +0000
1352073,2017-03-30 14:26:21 +0000,2017-03-31 12:51:49 +0000
1352093,2017-03-30 15:16:46 +0000,2017-05-03 20:47:53 +0000
1352556,2017-03-31 21:04:10 +0000,2017-05-03 20:46:59 +0000
1352926,2017-04-03 04:56:53 +0000,2017-04-06 20:01:05 +0000
1353088,2017-04-03 17:40:27 +0000,2017-04-09 18:50:21 +0000
1353312,2017-04-04 10:13:51 +0000,2017-07-06 12:22:09 +0000
1353312,2017-04-04 10:13:51 +0000,2017-07-06 12:22:09 +0000
1353356,2017-04-04 13:10:28 +0000,2017-06-06 11:32:50 +0000
1353476,2017-04-04 18:18:07 +0000,2017-04-05 12:56:53 +0000
1353763,2017-04-05 15:14:04 +0000,2017-04-15 18:39:22 +0000
1353763,2017-04-05 15:14:04 +0000,2017-04-15 18:39:22 +0000
1353763,2017-04-05 15:14:04 +0000,2017-04-15 18:39:22 +0000
1353975,2017-04-06 03:57:36 +0000,2017-04-09 17:38:00 +0000
1354443,2017-04-07 07:04:34 +0000,2017-05-17 00:50:44 +0000
1354443,2017-04-07 07:04:34 +0000,2017-05-17 00:50:44 +0000
1354443,2017-04-07 07:04:34 +0000,2017-05-17 00:50:44 +0000
1354443,2017-04-07 07:04:34 +0000,2017-05-17 00:50:44 +0000
1354443,2017-04-07 07:04:34 +0000,2017-05-17 00:50:44 +0000
1354853,2017-04-09 01:52:44 +0000,2017-05-10 23:57:08 +0000
1355039,2017-04-10 10:35:55 +0000,2017-05-03 20:50:27 +0000
1356025,2017-04-12 22:07:27 +0000,2017-05-16 13:15:54 +0000
1356558,2017-04-14 12:40:53 +0000,2017-05-09 21:54:06 +0000
1356596,2017-04-14 16:33:39 +0000,2017-08-25 00:20:26 +0000
1356824,2017-04-15 18:20:01 +0000,2017-06-01 20:46:27 +0000
1357090,2017-04-17 14:26:59 +0000,2017-05-22 23:32:18 +0000
1357462,2017-04-18 16:08:50 +0000,2017-04-27 14:49:55 +0000
1358248,2017-04-20 19:54:42 +0000,2017-05-09 21:54:26 +0000
1358248,2017-04-20 19:54:42 +0000,2017-05-09 21:54:26 +0000
1358248,2017-04-20 19:54:42 +0000,2017-05-09 21:54:26 +0000
1359547,2017-04-25 19:00:19 +0000,2017-04-28 23:45:10 +0000
1359639,2017-04-25 23:26:50 +0000,2017-05-22 23:31:32 +0000
1360309,2017-04-27 18:29:10 +0000,2017-05-03 20:46:28 +0000
1360334,2017-04-27 19:36:00 +0000,2017-09-10 21:22:47 +0000
1360842,2017-04-29 16:53:01 +0000,2017-05-09 21:53:16 +0000
1360852,2017-04-29 19:26:31 +0000,2017-05-02 03:10:26 +0000
1361098,2017-05-01 17:39:25 +0000,2017-05-08 23:10:15 +0000
1361100,2017-05-01 17:58:53 +0000,2017-05-12 00:36:29 +0000
1361326,2017-05-02 11:19:34 +0000,2017-05-19 00:17:30 +0000
1361749,2017-05-03 15:32:33 +0000,2017-05-04 03:50:22 +0000
1361749,2017-05-03 15:32:33 +0000,2017-05-04 03:50:22 +0000
1361749,2017-05-03 15:32:33 +0000,2017-05-04 03:50:22 +0000
1361749,2017-05-03 15:32:33 +0000,2017-05-04 03:50:22 +0000
1361749,2017-05-03 15:32:33 +0000,2017-05-04 03:50:22 +0000
1361749,2017-05-03 15:32:33 +0000,2017-05-04 03:50:22 +0000
1361749,2017-05-03 15:32:33 +0000,2017-05-04 03:50:22 +0000
1362590,2017-05-05 22:49:21 +0000,2017-05-12 14:01:22 +0000
1362924,2017-05-08 05:44:05 +0000,2017-06-30 13:05:07 +0000
1362924,2017-05-08 05:44:05 +0000,2017-06-30 13:05:07 +0000
1363150,2017-05-08 19:39:02 +0000,2017-06-08 03:12:23 +0000
1363280,2017-05-09 06:55:45 +0000,2017-05-31 10:03:07 +0000
1363396,2017-05-09 14:47:43 +0000,2017-05-11 15:20:39 +0000
1363723,2017-05-10 13:53:25 +0000,2017-08-05 12:12:51 +0000
1363723,2017-05-10 13:53:25 +0000,2017-08-05 12:12:51 +0000
1364283,2017-05-12 02:18:50 +0000,2017-05-24 12:58:24 +0000
1364399,2017-05-12 11:16:03 +0000,2017-11-01 22:21:29 +0000
1365189,2017-05-16 07:18:06 +0000,2017-06-22 01:16:47 +0000
1365602,2017-05-17 14:00:05 +0000,2017-05-19 16:52:04 +0000
1365875,2017-05-18 09:02:45 +0000,2017-06-27 10:25:32 +0000
1366140,2017-05-19 02:54:50 +0000,2017-05-25 20:46:29 +0000
1366357,2017-05-19 19:14:05 +0000,2017-12-06 22:29:37 +0000
1366420,2017-05-20 00:10:52 +0000,2017-10-08 16:58:55 +0000
1366446,2017-05-20 05:49:29 +0000,2017-05-31 10:37:11 +0000
1366595,2017-05-21 16:39:12 +0000,2017-05-25 11:42:05 +0000
1366903,2017-05-22 22:51:25 +0000,2017-06-28 11:35:21 +0000
1367497,2017-05-24 17:17:48 +0000,2017-08-16 02:08:59 +0000
1367497,2017-05-24 17:17:48 +0000,2017-08-16 02:08:59 +0000
1367531,2017-05-24 19:38:53 +0000,2017-06-07 00:23:14 +0000
1367531,2017-05-24 19:38:53 +0000,2017-06-07 00:23:14 +0000
1367692,2017-05-25 08:40:47 +0000,2017-06-08 03:01:35 +0000
1367850,2017-05-25 19:03:22 +0000,2017-07-04 09:28:00 +0000
1367850,2017-05-25 19:03:22 +0000,2017-07-04 09:28:00 +0000
1368030,2017-05-26 12:30:08 +0000,2017-07-27 09:21:39 +0000
1368030,2017-05-26 12:30:08 +0000,2017-07-27 09:21:39 +0000
1368105,2017-05-26 16:49:07 +0000,2017-07-07 23:38:01 +0000
1368362,2017-05-28 20:04:19 +0000,2017-07-25 12:33:06 +0000
1368490,2017-05-29 14:40:45 +0000,2017-06-02 00:29:40 +0000
1368576,2017-05-29 22:44:24 +0000,2017-06-07 00:23:52 +0000
1368652,2017-05-30 10:31:44 +0000,2017-06-28 11:33:52 +0000
1368732,2017-05-30 15:51:40 +0000,2017-06-06 00:35:57 +0000
1368859,2017-05-30 23:33:25 +0000,2017-06-22 01:16:26 +0000
1369560,2017-06-01 23:25:04 +0000,2017-09-06 11:13:12 +0000
1369561,2017-06-01 23:36:07 +0000,2017-10-09 22:46:58 +0000
1369836,2017-06-02 19:05:18 +0000,2017-06-27 10:27:35 +0000
1369913,2017-06-02 23:42:50 +0000,2017-06-13 00:05:37 +0000
1369994,2017-06-03 12:12:53 +0000,2017-06-28 11:31:42 +0000
1370070,2017-06-04 12:40:44 +0000,2017-06-12 02:12:58 +0000
1370497,2017-06-06 10:56:57 +0000,2017-09-27 23:57:07 +0000
1370817,2017-06-07 08:12:03 +0000,2017-06-11 13:14:14 +0000
1371259,2017-06-08 12:52:59 +0000,2017-07-11 01:47:10 +0000
1371259,2017-06-08 12:52:59 +0000,2017-07-11 01:47:10 +0000
1371259,2017-06-08 12:52:59 +0000,2017-07-11 01:47:10 +0000
1371259,2017-06-08 12:52:59 +0000,2017-07-11 01:47:10 +0000
1371259,2017-06-08 12:52:59 +0000,2017-07-11 01:47:10 +0000
1371259,2017-06-08 12:52:59 +0000,2017-07-11 01:47:10 +0000
1371259,2017-06-08 12:52:59 +0000,2017-07-11 01:47:10 +0000
1371259,2017-06-08 12:52:59 +0000,2017-07-11 01:47:10 +0000
1371259,2017-06-08 12:52:59 +0000,2017-07-11 01:47:10 +0000
1371259,2017-06-08 12:52:59 +0000,2017-07-11 01:47:10 +0000
1371283,2017-06-08 14:21:27 +0000,2017-07-11 01:46:04 +0000
1371424,2017-06-08 20:45:58 +0000,2017-06-27 10:25:52 +0000
1371484,2017-06-09 00:22:20 +0000,2017-07-27 09:17:01 +0000
1371586,2017-06-09 10:12:42 +0000,2017-06-28 11:33:15 +0000
1371657,2017-06-09 13:57:59 +0000,2017-08-29 19:29:08 +0000
1371657,2017-06-09 13:57:59 +0000,2017-08-29 19:29:08 +0000
1371889,2017-06-10 02:32:27 +0000,2017-06-21 01:25:59 +0000
1371890,2017-06-10 02:43:50 +0000,2017-07-12 09:20:57 +0000
1371891,2017-06-10 02:51:11 +0000,2017-10-09 22:50:19 +0000
1372112,2017-06-12 09:50:58 +0000,2017-06-27 10:26:25 +0000
1372509,2017-06-13 08:55:26 +0000,2017-07-13 22:37:49 +0000
1372849,2017-06-14 09:33:07 +0000,2017-07-06 00:15:53 +0000
1372985,2017-06-14 17:32:41 +0000,2017-06-30 12:20:22 +0000
1373220,2017-06-15 12:35:12 +0000,2017-07-18 16:21:18 +0000
1373663,2017-06-16 14:20:06 +0000,2017-06-22 01:17:05 +0000
1373663,2017-06-16 14:20:06 +0000,2017-06-22 01:17:05 +0000
1374047,2017-06-18 10:51:35 +0000,2017-07-11 01:46:29 +0000
1374281,2017-06-19 13:13:52 +0000,2017-06-28 11:32:52 +0000
1375146,2017-06-21 17:09:05 +0000,2017-10-09 22:51:38 +0000
1375435,2017-06-22 09:49:55 +0000,2017-07-26 10:13:56 +0000
1376036,2017-06-23 23:05:08 +0000,2017-07-12 09:22:49 +0000
1376087,2017-06-24 11:33:44 +0000,2017-06-29 13:58:37 +0000
1376459,2017-06-27 16:12:17 +0000,2017-07-13 14:55:17 +0000
1377426,2017-06-30 11:30:28 +0000,2017-07-11 10:55:51 +0000
1378113,2017-07-04 12:34:26 +0000,2017-07-21 12:53:39 +0000
1378147,2017-07-04 14:46:26 +0000,2017-07-14 12:47:15 +0000
1378207,2017-07-04 19:10:30 +0000,2017-08-08 22:17:29 +0000
1378207,2017-07-04 19:10:30 +0000,2017-08-08 22:17:29 +0000
1378658,2017-07-06 05:26:03 +0000,2017-07-07 08:45:49 +0000
1378826,2017-07-06 15:34:29 +0000,2017-07-12 09:21:29 +0000
1379411,2017-07-08 18:23:47 +0000,2018-09-13 22:15:03 +0000
1379414,2017-07-08 19:31:34 +0000,2017-07-25 12:33:34 +0000
1379842,2017-07-10 23:34:45 +0000,2017-08-11 01:21:25 +0000
1380292,2017-07-12 11:58:15 +0000,2017-09-10 11:56:50 +0000
1380426,2017-07-12 19:00:09 +0000,2017-07-20 12:31:26 +0000
1380426,2017-07-12 19:00:09 +0000,2017-07-20 12:31:26 +0000
1380597,2017-07-13 09:43:16 +0000,2017-09-08 10:59:35 +0000
1380824,2017-07-13 21:34:21 +0000,2017-08-17 23:20:41 +0000
1382366,2017-07-19 21:06:08 +0000,2017-11-28 10:58:58 +0000
1383002,2017-07-21 09:47:20 +0000,2017-07-23 12:36:28 +0000
1383019,2017-07-21 11:10:29 +0000,2017-09-21 00:27:46 +0000
1384121,2017-07-25 14:05:37 +0000,2017-09-21 00:26:43 +0000
1385112,2017-07-27 21:38:22 +0000,2017-08-03 00:17:00 +0000
1386490,2017-08-02 02:56:26 +0000,2017-09-26 18:14:55 +0000
1386787,2017-08-02 19:58:58 +0000,2017-08-29 19:31:21 +0000
1387659,2017-08-05 02:44:51 +0000,2017-08-22 11:49:07 +0000
1387799,2017-08-06 03:45:46 +0000,2017-10-24 10:00:38 +0000
1387845,2017-08-06 15:28:25 +0000,2017-08-23 14:50:24 +0000
1387918,2017-08-07 02:27:28 +0000,2017-08-29 19:30:49 +0000
1388015,2017-08-07 10:26:10 +0000,2019-07-11 09:53:52 +0000
1388020,2017-08-07 10:45:35 +0000,2018-04-06 22:14:29 +0000
1388020,2017-08-07 10:45:35 +0000,2018-04-06 22:14:29 +0000
1388045,2017-08-07 13:43:39 +0000,2017-08-29 19:32:20 +0000
1388113,2017-08-07 17:52:03 +0000,2017-08-17 23:21:22 +0000
1389561,2017-08-11 17:10:01 +0000,2017-11-06 10:37:46 +0000
1389561,2017-08-11 17:10:01 +0000,2017-11-06 10:37:46 +0000
1389974,2017-08-13 21:39:00 +0000,2017-09-11 22:16:22 +0000
1389974,2017-08-13 21:39:00 +0000,2017-09-11 22:16:22 +0000
1389974,2017-08-13 21:39:00 +0000,2017-09-11 22:16:22 +0000
1389974,2017-08-13 21:39:00 +0000,2017-09-11 22:16:22 +0000
1389974,2017-08-13 21:39:00 +0000,2017-09-11 22:16:22 +0000
1389974,2017-08-13 21:39:00 +0000,2017-09-11 22:16:22 +0000
1390550,2017-08-15 16:40:28 +0000,2017-08-17 23:21:05 +0000
1390980,2017-08-16 17:52:28 +0000,2017-08-18 23:02:05 +0000
1392105,2017-08-20 17:59:34 +0000,2017-08-29 23:16:47 +0000
1392739,2017-08-22 18:47:49 +0000,2018-06-04 18:49:24 +0000
1392739,2017-08-22 18:47:49 +0000,2018-06-04 18:49:24 +0000
1392955,2017-08-23 08:26:34 +0000,2019-03-02 17:03:36 +0000
1393367,2017-08-24 08:45:50 +0000,2018-04-15 00:07:05 +0000
1393624,2017-08-24 22:32:33 +0000,2017-08-31 23:36:05 +0000
1394031,2017-08-25 22:53:12 +0000,2017-09-14 07:07:12 +0000
1394265,2017-08-27 23:42:59 +0000,2017-10-09 22:54:02 +0000
1394265,2017-08-27 23:42:59 +0000,2017-10-09 22:54:02 +0000
1394522,2017-08-28 18:30:28 +0000,2017-09-06 11:12:03 +0000
1394530,2017-08-28 18:55:25 +0000,2017-10-09 22:52:23 +0000
1395138,2017-08-30 13:17:42 +0000,2017-10-09 22:45:29 +0000
1395246,2017-08-30 17:23:02 +0000,2018-06-08 00:01:46 +0000
1395508,2017-08-31 10:07:56 +0000,2017-11-21 23:48:55 +0000
1395598,2017-08-31 15:14:58 +0000,2017-09-02 09:05:32 +0000
1395919,2017-09-01 12:06:48 +0000,2017-09-07 22:40:54 +0000
1396320,2017-09-02 22:37:27 +0000,2017-09-07 23:03:50 +0000
1396399,2017-09-03 15:39:21 +0000,2018-01-11 13:07:47 +0000
1398381,2017-09-08 23:05:44 +0000,2017-09-10 20:02:30 +0000
1399400,2017-09-13 10:10:10 +0000,2017-12-19 12:21:03 +0000
1399520,2017-09-13 15:32:34 +0000,2017-10-20 09:53:35 +0000
1399540,2017-09-13 16:38:03 +0000,2017-09-16 20:57:32 +0000
1399540,2017-09-13 16:38:03 +0000,2017-09-16 20:57:32 +0000
1399540,2017-09-13 16:38:03 +0000,2017-09-16 20:57:32 +0000
1399922,2017-09-14 16:05:51 +0000,2017-09-26 22:27:42 +0000
1400003,2017-09-14 20:00:45 +0000,2017-10-09 22:44:52 +0000
1400563,2017-09-16 14:18:45 +0000,2019-09-04 21:23:47 +0000
1400912,2017-09-18 16:45:11 +0000,2017-10-11 12:27:44 +0000
1401339,2017-09-19 20:46:12 +0000,2017-09-25 23:44:58 +0000
1401420,2017-09-20 01:40:08 +0000,2017-09-29 12:15:49 +0000
1401420,2017-09-20 01:40:08 +0000,2017-09-29 12:15:49 +0000
1401420,2017-09-20 01:40:08 +0000,2017-09-29 12:15:49 +0000
1401420,2017-09-20 01:40:08 +0000,2017-09-29 12:15:49 +0000
1401420,2017-09-20 01:40:08 +0000,2017-09-29 12:15:49 +0000
1401804,2017-09-21 01:17:36 +0000,2017-09-27 23:55:09 +0000
1401804,2017-09-21 01:17:36 +0000,2017-09-27 23:55:09 +0000
1402363,2017-09-22 15:55:11 +0000,2017-10-02 23:40:31 +0000
1402363,2017-09-22 15:55:11 +0000,2017-10-02 23:40:31 +0000
1402368,2017-09-22 16:02:44 +0000,2017-10-11 22:06:01 +0000
1402876,2017-09-25 15:09:16 +0000,2017-09-27 23:57:26 +0000
1402896,2017-09-25 16:04:48 +0000,2017-09-28 22:52:55 +0000
1403646,2017-09-27 17:21:24 +0000,2017-09-29 12:15:57 +0000
1404297,2017-09-29 11:44:46 +0000,2018-03-01 22:25:36 +0000
1404297,2017-09-29 11:44:46 +0000,2018-03-01 22:25:36 +0000
1404636,2017-09-30 17:02:21 +0000,2017-10-27 16:25:00 +0000
1405599,2017-10-04 09:20:42 +0000,2017-11-08 14:31:03 +0000
1406398,2017-10-06 14:33:34 +0000,2017-10-26 22:46:34 +0000
1406750,2017-10-08 14:12:50 +0000,2017-10-26 11:58:13 +0000
1406750,2017-10-08 14:12:50 +0000,2017-10-26 11:58:13 +0000
1407032,2017-10-09 20:04:15 +0000,2017-10-24 10:01:04 +0000
1407375,2017-10-10 19:01:03 +0000,2017-10-12 22:12:35 +0000
1407740,2017-10-11 18:58:04 +0000,2017-10-21 09:06:21 +0000
1407751,2017-10-11 19:27:57 +0000,2017-10-13 12:33:22 +0000
1408017,2017-10-12 14:47:14 +0000,2017-10-27 16:26:23 +0000
1408194,2017-10-12 22:48:22 +0000,2018-01-31 10:09:47 +0000
1408276,2017-10-13 04:24:37 +0000,2017-11-28 11:00:34 +0000
1408276,2017-10-13 04:24:37 +0000,2017-11-28 11:00:34 +0000
1408349,2017-10-13 10:14:54 +0000,2019-04-24 05:06:16 +0000
1408349,2017-10-13 10:14:54 +0000,2019-04-24 05:06:16 +0000
1408412,2017-10-13 14:37:16 +0000,2017-10-26 01:16:26 +0000
1408708,2017-10-14 22:33:37 +0000,2017-12-07 22:30:55 +0000
1408782,2017-10-15 19:15:48 +0000,2017-10-17 13:37:57 +0000
1408990,2017-10-16 12:33:30 +0000,2017-10-30 14:01:17 +0000
1409440,2017-10-17 16:01:14 +0000,2018-03-27 22:01:37 +0000
1409449,2017-10-17 16:43:28 +0000,2017-12-14 03:04:48 +0000
1409449,2017-10-17 16:43:28 +0000,2017-12-14 03:04:48 +0000
1409951,2017-10-19 02:47:23 +0000,2017-12-02 21:47:09 +0000
1410106,2017-10-19 14:41:51 +0000,2017-11-08 14:32:57 +0000
1410134,2017-10-19 15:41:08 +0000,2017-11-29 11:13:22 +0000
1410140,2017-10-19 16:26:08 +0000,2017-10-26 00:19:14 +0000
1411415,2017-10-24 21:18:32 +0000,2018-03-06 14:03:45 +0000
1411458,2017-10-24 23:55:24 +0000,2017-10-27 16:25:59 +0000
1411631,2017-10-25 15:36:30 +0000,2017-11-08 14:32:36 +0000
1412081,2017-10-26 19:25:34 +0000,2018-07-16 22:23:12 +0000
1412081,2017-10-26 19:25:34 +0000,2018-07-16 22:23:12 +0000
1412145,2017-10-26 23:32:10 +0000,2017-11-30 02:37:13 +0000
1412252,2017-10-27 10:05:50 +0000,2017-10-30 14:01:16 +0000
1412313,2017-10-27 14:28:20 +0000,2017-10-30 23:40:33 +0000
1412641,2017-10-29 10:50:14 +0000,2017-11-01 22:15:19 +0000
1412645,2017-10-29 11:09:50 +0000,2017-11-01 00:03:11 +0000
1412646,2017-10-29 11:14:11 +0000,2017-12-06 10:03:54 +0000
1412648,2017-10-29 11:24:22 +0000,2017-11-01 00:02:53 +0000
1412653,2017-10-29 12:37:02 +0000,2017-12-08 22:46:32 +0000
1412653,2017-10-29 12:37:02 +0000,2017-12-08 22:46:32 +0000
1412882,2017-10-30 16:16:40 +0000,2019-08-08 00:01:55 +0000
1412942,2017-10-30 18:35:30 +0000,2017-11-01 12:17:11 +0000
1413143,2017-10-31 10:48:51 +0000,2017-11-05 22:31:43 +0000
1413841,2017-11-02 09:52:34 +0000,2017-11-29 12:27:32 +0000
1413857,2017-11-02 10:34:11 +0000,2017-11-09 14:35:28 +0000
1414452,2017-11-04 00:00:00 +0000,2017-11-29 12:21:12 +0000
1414768,2017-11-06 09:37:00 +0000,2017-12-22 10:39:06 +0000
1414829,2017-11-06 15:00:03 +0000,2018-05-08 23:14:17 +0000
1414829,2017-11-06 15:00:03 +0000,2018-05-08 23:14:17 +0000
1415158,2017-11-07 13:46:32 +0000,2017-11-29 11:10:58 +0000
1415291,2017-11-07 20:14:13 +0000,2017-11-30 01:36:45 +0000
1415508,2017-11-08 11:33:55 +0000,2019-02-26 08:31:59 +0000
1415582,2017-11-08 15:58:32 +0000,2017-11-29 11:08:47 +0000
1415598,2017-11-08 17:10:54 +0000,2017-12-08 12:23:47 +0000
1415644,2017-11-08 18:54:52 +0000,2018-03-10 10:06:39 +0000
1415644,2017-11-08 18:54:52 +0000,2018-03-10 10:06:39 +0000
1415644,2017-11-08 18:54:52 +0000,2018-03-10 10:06:39 +0000
1415770,2017-11-09 03:47:56 +0000,2017-11-29 12:12:04 +0000
